phase,original,quarantined_to
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0394_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0394_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0395_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0395_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0396_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0396_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0397_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0397_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0398_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0398_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0399_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0399_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0400_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0400_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0401_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0401_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0402_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0402_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0403_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0403_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0404_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0404_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0405_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0405_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0406_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0406_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0407_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0407_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0408_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0408_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0409_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0409_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0410_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0410_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0411_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0411_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0412_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0412_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0413_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0413_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0414_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0414_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0415_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0415_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0416_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0416_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0417_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0417_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0418_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0418_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0419_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0419_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0420_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0420_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0421_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0421_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0422_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0422_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0423_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0423_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0424_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0424_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0425_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0425_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0426_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0426_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0427_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0427_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0428_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0428_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0429_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0429_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0430_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0430_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0431_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0431_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0432_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0432_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0433_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0433_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0434_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0434_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0435_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0435_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0436_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0436_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0437_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0437_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0438_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0438_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0439_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0439_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0440_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0440_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0441_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0441_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0442_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0442_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0443_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0443_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0444_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0444_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0445_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0445_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0446_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0446_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0447_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0447_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0448_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0448_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0449_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0449_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0450_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0450_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0451_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0451_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0452_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0452_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0453_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0453_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0454_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0454_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0455_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0455_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0456_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0456_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0457_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0457_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0458_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0458_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0459_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0459_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0460_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0460_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0461_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0461_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0462_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0462_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0463_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0463_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0464_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0464_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0465_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0465_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0466_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0466_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0467_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0467_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0468_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0468_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0469_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0469_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0470_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0470_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0471_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0471_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0472_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0472_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0473_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0473_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0474_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0474_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0475_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0475_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0476_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0476_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0477_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0477_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0478_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0478_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0479_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0479_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0480_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0480_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0481_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0481_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0482_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0482_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0483_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0483_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0484_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0484_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0485_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0485_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0486_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0486_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0487_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0487_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0488_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0488_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0489_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0489_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0490_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0490_1.png
